posted,item_id,recommend,user_id,sentiment_analysis
"Posted July 9, 2015.",730,True,lainkelnuv,1
"Posted March 14, 2013.",440,True,lainkelnuv,1
"Posted December 26, 2013.",550,True,lainkelnuv,0
"Posted December 19, 2013.",240,True,lainkelnuv,1
"Posted October 18, 2014.",220,True,gesbhsfbgufbyudguesvyfy,0
"Posted December 23, 2013.",252490,True,MMR_Assasin,0
"Posted May 12, 2013.",222880,True,MMR_Assasin,2
"Posted July 12, 2012.",500,True,MMR_Assasin,2
"Posted October 23, 2015.",730,True,OfficialLandyy,2
"Posted April 9, 2015.",243470,True,evilspirit112233,2
"Posted April 9, 2015.",251570,True,evilspirit112233,2
"Posted September 5, 2015.",239660,False,evilspirit112233,0
"Posted June 12, 2015.",304930,True,76561198080125105,1
"Posted October 17, 2015.",108600,True,76561198080125105,2
"Posted September 3, 2015.",6860,True,76561198080125105,2
"Posted April 23, 2015.",105600,True,76561198080125105,1
"Posted March 14, 2015.",550,True,76561198080125105,2
"Posted June 7, 2014.",212680,True,LaughingRobot,1
"Posted November 11, 2013.",219830,True,LaughingRobot,2
"Posted November 1, 2014.",730,True,76561198120937791,0
"Posted September 30, 2014.",304930,True,76561198120937791,2
Posted May 30.,4000,True,76561198123388393,0
"Posted June 29, 2014.",226700,True,NUZXD,1
"Posted November 28, 2014.",25830,True,NUZXD,1
Posted September 17.,570,True,NUZXD,1
"Posted July 6, 2015.",15620,True,NUZXD,2
"Posted August 30, 2014.",4000,True,nchavezzzzz,1
"Posted July 16, 2013.",205350,True,leadbman,2
"Posted July 16, 2013.",200710,True,leadbman,2
"Posted July 17, 2013.",203160,True,leadbman,2
"Posted July 16, 2013.",49520,True,leadbman,2
"Posted July 15, 2013.",219150,True,leadbman,2
"Posted August 3, 2014.",4000,True,Officer_Bathtub,0
"Posted November 27, 2013.",209870,False,Officer_Bathtub,0
"Posted August 16, 2015.",440,True,95758,1
"Posted July 26, 2014.",304930,True,PraetorianCohort,1
"Posted December 19, 2013.",99900,True,PraetorianCohort,1
"Posted November 30, 2015.",227940,False,PraetorianCohort,1
"Posted October 4, 2014.",317110,True,PraetorianCohort,0
"Posted May 21, 2015.",34900,True,76561198079337907,1
"Posted July 8, 2015.",242860,True,76561198043892035,2
"Posted July 8, 2014.",550,True,76561198043892035,2
"Posted December 28, 2013.",113200,True,76561198043892035,1
"Posted November 1, 2014.",105600,True,Opal_mine,1
"Posted December 23, 2014.",570,True,76561198095949899,2
"Posted September 20, 2014.",238960,True,76561198091159513,2
Posted June 11.,364360,True,76561198238911958,1
"Posted August 8, 2015.",251570,True,76561198238911958,1
"Posted November 28, 2015.",238960,True,76561198020449132,2
"Posted April 8, 2015.",273350,True,Thelugomes,2
Posted July 25.,105600,True,Thelugomes,1
"Posted July 8, 2015.",72850,True,Thelugomes,1
"Posted December 21, 2013.",91310,True,Thelugomes,1
"Posted July 22, 2014.",248310,True,ultimax10,2
"Posted November 22, 2012.",8930,True,ultimax10,1
Posted January 13.,220,True,558092,0
Posted June 24.,224260,True,558092,1
Posted May 27.,24240,True,558092,0
"Posted February 28, 2015.",39000,True,558092,0
"Posted February 12, 2014.",250260,True,558092,1
Posted January 24.,342560,True,76561198056549802,1
"Posted February 23, 2015.",8170,False,76561198056549802,2
"Posted February 1, 2015.",237990,True,76561198056549802,2
"Posted June 5, 2015.",94400,True,76561198062987149,2
"Posted February 20, 2015.",730,True,76561198130025891,1
"Posted December 22, 2013.",440,True,lemustachon,1
Posted June 6.,226700,False,LendaSumida,1
"Posted May 24, 2015.",359800,True,LendaSumida,1
"Posted March 1, 2014.",239220,True,LendaSumida,1
"Posted January 11, 2014.",109600,True,LendaSumida,1
"Posted October 31, 2013.",730,True,LendaSumida,1
"Posted July 11, 2014.",291480,True,leo17453,2
"Posted February 16, 2013.",48700,True,leoguibrito,1
"Posted May 31, 2014.",209870,True,76561198073104304,1
"Posted January 15, 2015.",295110,False,lepidus99,0
"Posted December 17, 2013.",221100,True,lepidus99,2
Posted January 24.,431770,True,teamrobo,1
"Posted November 6, 2014.",221100,False,letspretend,2
Posted January 24.,221100,False,LewBrew,0
Posted July 23.,383150,False,LewBrew,2
"Posted December 13, 2015.",265890,True,LewBrew,1
Posted April 16.,443580,True,LewBrew,2
"Posted November 1, 2015.",395520,True,LewBrew,1
Posted March 24.,367670,True,LewBrew,2
Posted March 11.,252490,True,Lex55678,1
"Posted July 29, 2015.",200210,False,Lex55678,1
"Posted March 7, 2014.",550,True,76561198071599137,2
"Posted July 17, 2014.",304930,True,76561198071599137,2
"Posted June 22, 2014.",24240,True,76561198071599137,1
"Posted May 28, 2014.",225600,True,76561198071599137,2
"Posted August 3, 2014.",6060,True,76561198071599137,1
"Posted August 3, 2014.",234670,True,76561198071599137,2
"Posted April 10, 2015.",570,True,LeZanye,2
"Posted July 27, 2015.",245176,True,everybodylovesrayman,1
"Posted May 12, 2015.",230410,True,76561198051769570,1
"Posted September 22, 2014.",221100,True,gigantowang,1
"Posted March 1, 2014.",247910,True,gigantowang,0
"Posted March 1, 2014.",72850,True,gigantowang,0
Posted August 6.,212480,True,Lickidactyl,2
"Posted February 13, 2015.",71340,True,Lickidactyl,1
Posted April 16.,6060,True,Lickidactyl,2
"Posted June 24, 2015.",211600,True,Lickidactyl,2
Posted February 28.,418340,True,Lickidactyl,1
"Posted July 9, 2015.",238090,True,Lickidactyl,2
"Posted June 24, 2015.",6910,True,Lickidactyl,1
"Posted April 5, 2014.",230190,True,Lickidactyl,1
Posted April 15.,24240,True,Lickidactyl,2
"Posted June 27, 2014.",203650,True,Lickidactyl,2
"Posted July 9, 2012.",42910,True,lightfrog94,2
"Posted November 20, 2015.",98400,True,lihaloil,1
"Posted October 21, 2012.",105600,True,76561198058575754,2
Posted January 5.,221100,False,ziass,2
Posted March 11.,387970,True,ziass,1
Posted August 1.,48700,True,76561198073368645,2
"Posted August 14, 2015.",220200,True,chicken_nuke21,2
"Posted February 14, 2015.",302380,True,chicken_nuke21,2
"Posted July 12, 2015.",329950,False,linksupersayan,1
"Posted November 4, 2014.",250900,True,linksupersayan,1
Posted September 1.,425220,True,linksupersayan,2
"Posted October 20, 2015.",391540,True,linksupersayan,2
"Posted November 3, 2015.",329440,False,linksupersayan,1
"Posted November 17, 2014.",24670,True,LinnieLin,2
"Posted November 17, 2014.",4000,True,LinnieLin,1
"Posted November 17, 2014.",105600,True,LinnieLin,1
"Posted November 7, 2015.",315660,True,LinnieLin,2
"Posted November 17, 2014.",24010,True,LinnieLin,2
"Posted November 17, 2014.",304930,True,LinnieLin,1
"Posted November 17, 2014.",250340,False,LinnieLin,1
"Posted May 8, 2015.",306370,False,LinnieLin,1
"Posted October 18, 2015.",218620,False,LionBrito,2
"Posted September 7, 2014.",236430,True,LionBrito,0
"Posted April 7, 2015.",248820,True,76561198046807777,1
"Posted December 24, 2014.",304410,True,76561198046807777,1
"Posted November 17, 2015.",311210,False,dietrich1998,1
"Posted January 30, 2014.",221100,True,dietrich1998,2
"Posted November 13, 2014.",107410,True,companothemuslim,2
Posted June 18.,4000,True,companothemuslim,1
"Posted September 21, 2015.",10500,True,companothemuslim,1
"Posted September 6, 2015.",72850,True,companothemuslim,2
"Posted March 28, 2013.",57740,True,companothemuslim,1
Posted April 29.,315430,False,companothemuslim,1
Posted March 5.,377160,True,companothemuslim,2
"Posted December 8, 2015.",222750,True,companothemuslim,0
"Posted November 2, 2015.",236850,False,companothemuslim,1
"Posted March 10, 2015.",203770,True,companothemuslim,2
"Posted May 24, 2015.",34900,True,76561198069678796,1
"Posted July 10, 2015.",244850,True,76561198069678796,1
Posted September 11.,346110,True,76561198069678796,1
"Posted April 27, 2015.",72850,False,76561198055325222,2
"Posted June 6, 2015.",313080,True,lewisbigd,1
"Posted June 30, 2015.",374450,False,lewisbigd,1
"Posted January 18, 2015.",570,True,lewisbigd,1
"Posted March 20, 2015.",274170,True,lewisbigd,0
"Posted January 18, 2015.",242760,True,lewisbigd,0
Posted April 30.,330570,False,lewisbigd,2
"Posted August 23, 2015.",301640,False,lewisbigd,1
"Posted February 15, 2015.",500,False,lewisbigd,2
"Posted April 12, 2015.",205350,False,lewisbigd,0
"Posted June 15, 2014.",265930,True,lewisbigd,1
"Posted September 11, 2015.",730,True,23184798,2
"Posted February 8, 2015.",9900,True,lNightlRaven,1
"Posted April 3, 2014.",440,True,76561198047489572,2
"Posted January 30, 2014.",1250,True,76561198047489572,2
"Posted December 18, 2014.",208140,True,76561198047489572,1
"Posted December 11, 2012.",218230,True,Lochstar12,0
"Posted June 13, 2014.",48700,True,Lochstar12,2
"Posted December 23, 2011.",22350,True,Lochstar12,2
Posted June 10.,218620,True,Lochstar12,0
"Posted April 21, 2014.",244850,True,Lochstar12,2
"Posted November 19, 2013.",105600,True,Lochstar12,2
"Posted July 29, 2011.",400,True,Lochstar12,2
"Posted May 6, 2011.",34350,True,Lochstar12,2
Posted September 5.,346110,True,76561198049706747,0
"Posted October 23, 2015.",218620,False,logokas,2
Posted February 23.,441870,False,logokas,1
"Posted December 21, 2013.",8930,True,logokas,2
"Posted July 15, 2012.",209870,True,logokas,2
"Posted December 29, 2011.",98200,True,logokas,2
"Posted July 6, 2011.",49600,True,logokas,2
Posted May 3.,440,True,NotSniperMainMr,0
"Posted February 11, 2015.",273350,True,DTSZ,1
Posted September 10.,204030,True,76561198089480352,2
"Posted August 27, 2014.",214320,False,76561198065592346,1
"Posted November 27, 2015.",730,True,scummyladsRus,1
"Posted September 24, 2015.",440,True,scummyladsRus,2
"Posted December 4, 2015.",409160,True,scummyladsRus,1
"Posted August 24, 2014.",570,True,76561198062039159,2
"Posted June 23, 2014.",222880,True,76561198062039159,2
Posted January 26.,200510,True,76561198062039159,0
"Posted December 11, 2015.",730,True,76561198062039159,1
"Posted April 9, 2014.",8930,True,76561198062039159,2
"Posted November 25, 2013.",221640,True,76561198062039159,2
Posted January 1.,363970,True,lordtouchme,1
Posted August 16.,730,True,LordDefault,2
"Posted June 3, 2015.",284160,True,76561198082786537,2
"Posted September 2, 2015.",302510,False,76561198003593278,1
"Posted March 5, 2015.",290770,True,76561198003593278,2
Posted September 3.,71000,True,lordoftheguppies,2
"Posted May 24, 2015.",324260,True,lordoftheguppies,2
"Posted September 25, 2015.",380600,True,lordoftheguppies,2
"Posted October 3, 2015.",299360,False,lordoftheguppies,2
"Posted November 14, 2014.",39120,True,lordoftheguppies,1
"Posted May 9, 2014.",440,True,you_re_ded,2
"Posted May 3, 2015.",348620,True,you_re_ded,1
"Posted May 13, 2014.",237310,True,you_re_ded,2
"Posted November 8, 2015.",304930,False,you_re_ded,1
"Posted October 11, 2015.",333930,False,you_re_ded,2
"Posted May 3, 2015.",218620,True,you_re_ded,1
"Posted December 14, 2015.",351640,True,you_re_ded,2
"Posted December 23, 2014.",24240,True,you_re_ded,2
"Posted November 10, 2014.",1250,True,you_re_ded,2
"Posted December 26, 2013.",230410,True,Bradleyrit,2
Posted July 4.,248610,True,LordDomin8r,1
Posted July 2.,369200,True,LordDomin8r,2
Posted June 4.,55230,True,LordDomin8r,0
Posted May 15.,238090,True,LordDomin8r,0
Posted January 31.,236510,False,LordDomin8r,0
"Posted September 11, 2014.",730,True,whoisming,1
"Posted October 1, 2014.",298630,True,76561198092577173,2
"Posted October 1, 2014.",323210,True,ltnpankeke,1
Posted March 16.,253940,False,lucamaster5901,1
Posted January 8.,730,True,FromTheDepthsOfHell,2
Posted March 9.,730,True,lulzley,2
"Posted July 30, 2014.",250760,True,EclipseProduction,2
Posted July 15.,440,False,76561198095766418,2
"Posted May 30, 2014.",113200,True,76561198095766418,2
"Posted July 13, 2014.",211820,True,76561198095766418,1
"Posted May 19, 2014.",219740,True,76561198095766418,1
"Posted June 28, 2015.",317400,True,lagschwein,2
"Posted May 10, 2015.",45740,False,76561198101239847,0
"Posted October 17, 2014.",277430,True,76561198051157544,2
"Posted January 26, 2015.",282800,True,76561198051157544,1
"Posted December 17, 2013.",72850,True,76561198051157544,0
"Posted October 31, 2014.",570,True,76561198045009232,1
"Posted December 4, 2015.",440,True,Lynyx,1
"Posted August 16, 2014.",301520,True,76561198070410552,2
"Posted January 20, 2015.",205100,True,Achronax,0
"Posted February 19, 2015.",238240,False,Achronax,1
"Posted November 13, 2014.",219740,True,Achronax,1
"Posted June 24, 2015.",331710,False,Wolffeeder,0
Posted July 5.,326460,True,Wolffeeder,2
"Posted October 25, 2015.",344760,False,Wolffeeder,0
Posted March 24.,438690,True,Wolffeeder,2
Posted May 31.,72850,True,Wolffeeder,1
Posted January 3.,204360,True,Wolffeeder,2
Posted January 2.,298630,False,Wolffeeder,0
"Posted October 4, 2015.",274560,False,Wolffeeder,2
"Posted June 19, 2015.",304930,True,Wolffeeder,2
"Posted December 9, 2013.",202970,True,76561198080513444,2
"Posted April 26, 2015.",10,True,Monsta45,1
"Posted October 31, 2014.",8930,True,Monsta45,1
"Posted August 26, 2014.",12120,True,Monsta45,1
"Posted August 9, 2014.",218620,False,Monsta45,0
"Posted August 9, 2014.",208090,False,Monsta45,0
"Posted June 11, 2015.",730,True,MemeMeisterMatt,0
"Posted June 14, 2015.",224760,True,MemeMeisterMatt,2
Posted July 12.,252950,True,mabuhay,1
"Posted July 24, 2014.",219740,True,JohnDrew,1
"Posted April 23, 2014.",730,True,J_Gismondi,1
"Posted December 9, 2013.",245470,False,Macindroid,1
"Posted March 7, 2015.",4000,True,macky121,2
Posted June 1.,92100,True,Madabu09,1
Posted June 26.,730,False,76561198023059703,1
"Posted December 25, 2015.",206420,True,76561198023059703,1
"Posted May 22, 2015.",225260,True,fucking_hacker,1
"Posted December 10, 2015.",272600,True,maffoooo7,2
"Posted June 5, 2015.",259080,True,maffoooo7,2
"Posted February 10, 2014.",8930,True,maffoooo7,2
"Posted May 23, 2014.",242720,True,ZeroMark2,1
Posted May 7.,304930,True,ZeroMark2,2
Posted August 19.,275850,False,76561197979522870,0
Posted April 16.,227300,True,76561198077786972,1
Posted March 28.,291550,True,76561198077786972,1
Posted June 2.,252950,True,76561198077786972,1
Posted March 28.,270150,True,76561198077786972,1
Posted March 28.,206190,True,76561198077786972,0
Posted March 28.,333930,True,76561198077786972,1
Posted January 1.,214560,True,76561198077786972,1
"Posted December 16, 2015.",225540,True,mu5tang,1
Posted May 4.,362890,True,mu5tang,2
"Posted March 4, 2014.",2870,False,76561198001917486,0
"Posted June 30, 2015.",440,True,FabulousMcFabulous,1
Posted April 30.,340810,True,FabulousMcFabulous,1
"Posted June 26, 2014.",231430,True,milez1987,1
"Posted July 13, 2012.",39000,True,milez1987,0
"Posted December 27, 2011.",55040,True,milez1987,2
"Posted December 13, 2011.",99700,True,milez1987,2
"Posted November 27, 2011.",25010,True,milez1987,2
"Posted November 27, 2011.",26500,True,milez1987,2
"Posted December 26, 2010.",29180,True,milez1987,2
"Posted December 11, 2014.",289690,False,nammienoodles,0
Posted July 14.,239140,True,themanatas,1
Posted July 14.,271590,True,themanatas,1
"Posted June 1, 2015.",339800,True,whoopah,1
"Posted December 23, 2013.",241600,True,76561198042164186,2
"Posted May 9, 2012.",12750,True,TacticalCrayon,2
"Posted April 29, 2012.",12210,True,TacticalCrayon,2
"Posted March 23, 2012.",7670,True,TacticalCrayon,2
"Posted March 23, 2012.",16450,True,TacticalCrayon,1
"Posted June 23, 2013.",230940,True,TacticalCrayon,0
Posted May 31.,312840,True,TacticalCrayon,0
"Posted January 18, 2015.",223470,True,TacticalCrayon,0
Posted August 26.,337000,True,TacticalCrayon,1
Posted May 9.,264200,True,TacticalCrayon,1
"Posted December 6, 2013.",211400,True,76561197963427169,2
"Posted January 2, 2015.",440,True,76561198154426427,2
"Posted September 16, 2014.",230410,True,76561198154426427,0
"Posted January 3, 2015.",550,True,76561198094044284,2
"Posted June 25, 2014.",238460,True,76561198094044284,2
"Posted December 17, 2013.",206420,True,76561198094044284,2
"Posted October 4, 2014.",230410,True,76561198053677894,1
"Posted June 17, 2015.",57300,True,Markodevil,2
"Posted December 11, 2014.",250900,True,Markodevil,2
"Posted October 9, 2014.",214490,True,76561197973942939,1
"Posted November 23, 2015.",307670,True,76561197973942939,1
"Posted February 13, 2014.",212680,True,76561197973942939,1
"Posted January 8, 2014.",234330,True,76561197973942939,2
Posted January 30.,346110,True,DexterJettster,2
Posted August 5.,498240,True,DexterJettster,2
Posted May 8.,291550,True,DexterJettster,2
Posted May 6.,6030,True,DexterJettster,2
Posted January 8.,570,True,ItsMarsh,1
Posted February 12.,252490,True,ItsMarsh,1
"Posted June 28, 2014.",244850,True,ItsMarsh,1
"Posted November 2, 2014.",236430,False,callan999,2
Posted January 27.,402180,True,MARVOA,2
"Posted August 22, 2014.",400,True,MARVOA,1
"Posted March 19, 2014.",40100,True,MARVOA,1
"Posted February 6, 2015.",252490,True,76561198079885795,2
"Posted November 29, 2014.",730,True,masonplays2,2
"Posted June 19, 2014.",39000,True,cookie4me,0
Posted September 16.,444090,True,76561198055695334,1
"Posted December 12, 2013.",204300,True,76561198055695334,2
"Posted July 19, 2014.",268750,True,privatechristophe,2
"Posted March 31, 2014.",230980,False,privatechristophe,0
"Posted January 4, 2015.",4000,True,76561198053781096,2
"Posted January 4, 2015.",65800,True,76561198053781096,2
"Posted January 2, 2012.",440,True,76561198031390758,2
"Posted July 12, 2012.",48700,True,76561198031390758,1
"Posted March 8, 2012.",15320,True,76561198031390758,1
"Posted September 25, 2011.",10500,True,76561198031390758,1
"Posted September 7, 2011.",7830,True,76561198031390758,1
Posted June 25.,287390,True,76561198031390758,2
Posted July 11.,273350,True,76561198084019281,2
Posted March 26.,242860,True,76561198084019281,2
